time_unix_epoch,time_unix_epoch,user_accel_x,user_accel_y,user_accel_z,accel_x,accel_y,accel_z,accel_longitudinal,accel_lateral,accel_vertical,usage_probability
1467938911.66,1467938911.66,0.652514045328,0.0345376286391,0.0961343122403,-0.43994140625,1.12451171875,10.2114257812,,,,0
1467938911.72,1467938911.72,0.663713190161,0.00347145877285,0.0918157546717,-0.64794921875,0.72216796875,9.4345703125,,,,0
1467938911.78,1467938911.78,0.60265300169,-0.019639616434,0.0818197880725,-1.392578125,0.80078125,9.21044921875,,,,0
1467938911.84,1467938911.84,0.336920128609,-0.0211488193988,0.0555805277901,-1.7958984375,1.28662109375,9.7861328125,,,,0
1467938911.9,1467938911.9,0.0617457730501,-0.00859781053738,0.0636261666008,-1.662109375,1.10888671875,10.333984375,,,,0
1467938911.96,1467938911.96,-0.22698407549,0.0241399754738,0.120895929923,-2.09033203125,0.9541015625,9.96240234375,,,,0
1467938912.02,1467938912.02,-0.367838988692,0.0561526986873,0.152371821568,-1.9521484375,0.9208984375,9.39501953125,,,,0
1467938912.08,1467938912.08,-0.393150372833,0.0881081891141,0.16380572016,-1.36376953125,1.33251953125,9.59326171875,,,,0
1467938912.14,1467938912.14,-0.257128593333,0.0875829603397,0.164949641473,-1.16455078125,1.16357421875,9.994140625,,,,0
1467938912.2,1467938912.2,-0.060590841201,0.0750358394704,0.162292879514,-1.0751953125,0.78857421875,10.1401367188,,,,0
1467938912.26,1467938912.26,0.0469724230303,0.0125267074339,0.255058894496,-1.517578125,0.86865234375,10.0893554688,,,,0
1467938912.32,1467938912.32,0.139738013297,-0.0555894512547,0.35809981294,-1.32275390625,0.931640625,10.0532226562,,,,0
1467938912.38,1467938912.38,0.153234867062,-0.0788572783674,0.340758987338,-0.87841796875,0.98583984375,9.85205078125,,,,0
1467938912.44,1467938912.44,0.197041662712,-0.0842409353211,0.317840067067,-0.58935546875,0.9228515625,9.6708984375,,,,0
1467938912.5,1467938912.5,0.393614769772,6.27593903829e-06,0.266565199827,-0.1962890625,1.22314453125,10.1088867188,,,,0
1467938912.56,1467938912.56,0.58694771147,0.0745891587443,0.250971495943,0.18896484375,1.4384765625,10.3154296875,,,,0
1467938912.62,1467938912.62,0.780091797705,0.132638732011,0.304682502328,0.36376953125,1.03662109375,9.900390625,,,,0
1467938912.68,1467938912.68,0.822736415113,0.141289690324,0.313092128326,-0.2900390625,0.92236328125,9.9853515625,,,,0
1467938912.74,1467938912.74,0.705329720737,0.0974068212078,0.273325203184,-0.7158203125,1.12060546875,9.79443359375,,,,0
1467938912.8,1467938912.8,0.490973802529,0.0645632009346,0.184883458798,-0.77734375,1.09228515625,9.70556640625,,,,0
1467938912.86,1467938912.86,0.236165305178,0.0395839833394,0.0750404065437,-0.7783203125,1.14404296875,9.69384765625,,,,0
1467938912.92,1467938912.92,0.183469303135,0.0363490140469,0.026012852417,-0.51611328125,1.00244140625,9.62158203125,,,,0
1467938912.97,1467938912.97,0.212957449815,0.0419644434569,0.00159689058231,0.2236328125,0.95361328125,9.74365234375,,,,0
1467938913.03,1467938913.03,0.352369348998,0.036059060807,0.0619246227807,0.68310546875,1.21630859375,10.1176757812,,,,0
1467938913.08,1467938913.08,0.534624614748,0.0257683461435,0.154713194743,0.0888671875,1.125,10.3266601562,,,,0
1467938913.14,1467938913.14,0.449126906032,0.0318582181807,0.239207078835,-0.94189453125,1.03369140625,10.0009765625,,,,0
1467938913.2,1467938913.2,0.272315657248,0.0435269962169,0.320114410586,-1.30908203125,1.111328125,9.89794921875,,,,0
1467938913.25,1467938913.25,0.025702844651,0.0605448140535,0.259498332795,-1.09375,1.16796875,9.81982421875,,,,0
1467938913.31,1467938913.31,-0.247726224109,0.0795903560077,0.150881454451,-0.72021484375,1.2001953125,9.44970703125,,,,0
1467938913.37,1467938913.37,-0.236590185155,0.0546968850314,0.0505436335457,-0.25146484375,1.0078125,9.4921875,,,,0
1467938913.42,1467938913.42,-0.153429605462,0.0187817159977,-0.0472667933197,-0.29345703125,0.802734375,9.927734375,,,,0
1467938913.48,1467938913.48,-0.115929048989,-0.0342485884615,0.000336794137397,-0.85400390625,0.77587890625,10.1567382812,,,,0
1467938913.53,1467938913.53,-0.0895763573347,-0.0913161238708,0.0830910173792,-1.41650390625,0.95849609375,9.9755859375,,,,0
1467938913.59,1467938913.59,-0.309608189588,-0.0877508769913,0.137327367535,-1.6689453125,1.1328125,9.693359375,,,,0
1467938913.65,1467938913.65,-0.588651421888,-0.0710897259348,0.186980744366,-1.8818359375,0.9931640625,9.7890625,,,,0
1467938913.71,1467938913.71,-0.677012443994,-0.0276355817964,0.188652817972,-1.720703125,0.94921875,9.845703125,,,,0
1467938913.77,1467938913.77,-0.727564037785,0.0190098517863,0.183155747523,-0.75537109375,1.07666015625,10.0737304688,,,,0
1467938913.83,1467938913.83,-0.407408777837,0.0186628240805,0.213044261864,-0.19775390625,0.9560546875,10.0678710938,,,,0
1467938913.89,1467938913.89,-0.113109228941,0.0157802210405,0.242189770143,-0.55859375,0.86865234375,9.8408203125,,,,0
1467938913.95,1467938913.95,0.0505408046888,0.000343373409547,0.267412653534,-0.85986328125,0.95263671875,10.2495117188,,,,0
1467938914.01,1467938914.01,0.180966796115,0.00254635514593,0.286363983167,-0.69091796875,1.09326171875,10.150390625,,,,0
1467938914.07,1467938914.07,0.231249105182,0.0424753471665,0.290569753778,0.015625,1.24169921875,9.70556640625,,,,0
1467938914.13,1467938914.13,0.405262937996,0.0776199889696,0.276662366531,0.65283203125,1.13330078125,9.94677734375,,,,0
1467938914.19,1467938914.19,0.716212173751,0.107469723663,0.242708894869,1.28759765625,0.96484375,10.0307617188,,,,0
1467938914.25,1467938914.25,0.931721877877,0.0912886464707,0.190525440679,1.33056640625,1.01416015625,10.0522460938,,,,0
1467938914.31,1467938914.31,1.08987663665,0.0474450833545,0.127386571748,0.40087890625,0.99609375,9.66650390625,,,,0
1467938914.37,1467938914.37,0.862175638514,-0.0147955454587,0.0491465935569,-0.16455078125,0.845703125,9.30712890625,,,,0
1467938914.43,1467938914.43,0.516654203842,-0.0834892036065,-0.0348317771276,-0.3134765625,0.67724609375,9.72314453125,,,,0
1467938914.49,1467938914.49,0.20084238178,-0.128954340833,-0.0618374082937,-0.2822265625,0.7646484375,9.80908203125,,,,0
1467938914.55,1467938914.55,-0.0925206258365,-0.166848469436,-0.0682706387491,-0.12060546875,0.81982421875,9.7080078125,,,,0
1467938914.61,1467938914.61,-0.123093149621,-0.131873271425,0.11713073482,-0.17333984375,0.69775390625,10.4399414062,,,,0
1467938914.67,1467938914.67,-0.145078541885,-0.0884026080947,0.315661175093,-0.32080078125,0.984375,10.9702148438,,,,0
1467938914.73,1467938914.73,-0.138728715987,-0.0168992003436,0.557513994726,-0.21337890625,1.09375,10.4028320312,,,,0
1467938914.79,1467938914.79,-0.117183245995,0.038771975571,0.670776169776,-0.27294921875,0.9052734375,10.1689453125,,,,0
1467938914.85,1467938914.85,-0.0729876503774,0.0676589095754,0.580313081129,-0.021484375,0.9033203125,9.896484375,,,,0
1467938914.91,1467938914.91,0.00907436385099,0.0849840082186,0.432504616203,0.47607421875,1.02197265625,9.61279296875,,,,0
1467938914.97,1467938914.97,0.122275980692,0.0928011847549,0.237537948981,0.314453125,1.078125,10.1723632812,,,,0
1467938915.03,1467938915.03,0.169955154973,0.0596879503343,0.144451175993,0.14208984375,0.97509765625,9.9658203125,,,,0
1467938915.09,1467938915.09,0.189607089944,0.00832622724001,0.0947204370678,0.099609375,0.54052734375,9.55224609375,,,,0
1467938915.15,1467938915.15,0.241944185883,-0.0559367008975,0.00721751472991,0.24609375,0.44287109375,9.42578125,,,,0
1467938915.21,1467938915.21,0.300565958161,-0.120685109816,-0.0853031700128,1.10986328125,0.93701171875,9.6142578125,,,,0
1467938915.27,1467938915.27,0.5353224417,-0.0827006494094,-0.125816387451,1.78369140625,0.88330078125,10.0551757812,,,,0
